state,county,raw_coef,raw_dt,adj_coef,adj_dt
AK,Anchorage,0.448950277754447,2.22741815641987,0.390251558649803,2.562449727196
AK,Fairbanks North Star Borough,0.248676343409401,4.02129123458149,0.189977624304757,5.2637777930933
AK,Kenai Peninsula Borough,0.269890798759233,3.70520226920403,0.211192079654589,4.73502605606957
AK,Ketchikan Gateway Borough,0.246596417676853,4.05520894999548,0.187897698572209,5.32204496169334
AK,Juneau City and Borough,0.35592086730936,2.80961329286382,0.247800647699728,4.03550196209232
AK,Matanuska-Susitna Borough,0,Inf,-0.108120219609632,-9.24896382573487
AZ,Coconino,0.488205289717427,2.04831865008836,0.459174660840493,2.17782052295647
AZ,Graham,0.133935289691497,7.46629213483146,0.104904660814563,9.53246492801376
AZ,Maricopa,0.508949735729716,1.96483057126699,0.479919106852781,2.08368449124231
AZ,Navajo,0.491236003519402,2.03568140941547,0.462205374642467,2.16354039754197
AZ,Pima,0.470500366381628,2.1253968571597,0.441469737504693,2.265160927343
AZ,Pinal,0.244573151425408,4.08875624397794,0.215542522548473,4.63945577038104
AZ,Santa Cruz,0.129716981132075,7.70909090909091,0.0869728600130193,11.4978396691831
AZ,Yavapai,0.396133560191963,2.52440111238091,0.353389439072907,2.82973934541856
AZ,Yuma,0.348587867734931,2.86871716591241,0.209390511425095,4.77576559316887
AZ,Apache,0.326938403117327,3.05868013810887,0.3987714209021,2.50770227650166
AZ,Cochise,0.318743303700207,3.13732081079435,0.390576321484979,2.56031905927625
AZ,La Paz,0,-Inf,0.0851807203416072,11.7397457545513
AZ,Mohave,0.507681559705083,1.96973866961193,0.59286228004669,1.68673237218136
AZ,Gila,0,Inf,0.180233981073092,5.54834329268055
CA,Alameda,0.205483603905013,4.8665683343877,0.132897597525233,7.52459050142068
CA,Amador,0,Inf,-0.0725860063797791,-13.7767601480632
CA,Butte,0.250822599123855,3.98688157882538,0.178236592744076,5.61052017772729
CA,Contra Costa,0.238072613692785,4.20039913238583,0.165486607313005,6.04278507026599
CA,El Dorado,0.414160416786859,2.41452335729765,0.34157441040708,2.92761977926925
CA,Fresno,0.297047205065264,3.36646830183199,0.224461198685486,4.45511298102438
CA,Humboldt,0.484453654334086,2.06418094084679,0.411867647954308,2.42796443218318
CA,Imperial,0.40348610022981,2.47840012191359,0.330900093850031,3.02206018851483
CA,Kern,0.528266177583651,1.89298509432141,0.455680171203872,2.19452164740475
CA,Los Angeles,0.34163046784065,2.92713939222318,0.26904446146087,3.71685778094131
CA,Madera,0.321282749078591,3.11252316804406,0.248696742698812,4.02096138915284
CA,Marin,0.15753035526467,6.34798289078876,0.0849443488848908,11.7724135051657
CA,Mendocino,0.188997500048077,5.29107527742759,0.116411493668298,8.59021706953948
CA,Monterey,0.16889707476924,5.92076565782016,0.0963110683894611,10.3830226029288
CA,Napa,0.395749114445278,2.52685341166638,0.323163108065499,3.09441262025899
CA,Nevada,0.501578958417468,1.99370404842161,0.428992952037689,2.33104062724123
CA,Orange,0.310127531479305,3.22447992679015,0.237541525099526,4.2097902654326
CA,Placer,0.274548964434091,3.64233754099649,0.201962958054312,4.95140301783003
CA,Riverside,0.361200097029232,2.76854853646142,0.288614090649452,3.46483429741686
CA,Sacramento,0.229890240818109,4.3499019203308,0.15730423443833,6.35710795434465
CA,San Benito,0.191095436585796,5.23298733798403,0.118509430206017,8.43814705936565
CA,San Bernardino,0.409901357557676,2.43961133956306,0.337315351177897,2.96458490996044
CA,San Diego,0.213203242386943,4.69036018779255,0.140617236007164,7.11150374161141
CA,San Francisco,0.254254619491071,3.93306521628457,0.181668613111292,5.50452817838925
CA,San Joaquin,0.237538166236642,4.20984979316449,0.164952159856863,6.06236378394652
CA,San Luis Obispo,0.192535191227321,5.19385569788813,0.119949184847542,8.33686365831517
CA,San Mateo,0.179853078546943,5.5600938726161,0.107267072167164,9.32252535467369
CA,Santa Barbara,0.277909836590376,3.5982893310608,0.205323830210597,4.87035527719466
CA,Santa Clara,0.171429393446627,5.83330536201974,0.0988433870668475,10.1170147004746
CA,Santa Cruz,0.200279981773021,4.99301024070049,0.127693975393241,7.83122302301608
CA,Shasta,0.0959147917027245,10.4259205722864,0.0233287853229456,42.8654979741455
CA,Siskiyou,0.0682456250841349,14.6529539258696,-0.00434038129564398,-230.394504972087
CA,Solano,0.157931895897205,6.33184319303608,0.085345889517426,11.7170259242048
CA,Sonoma,0.302435078128021,3.30649475646043,0.229849071748242,4.35068104645347
CA,Stanislaus,0.318905246538885,3.13572765218858,0.246319240159106,4.05977218569717
CA,Tulare,0.198380855525488,5.0408089901171,0.125794849145709,7.94945108477133
CA,Ventura,0.275521401992799,3.62948211197813,0.20293539561302,4.92767659864971
CA,Yolo,0.200712766978364,4.98224410462039,0.128126760598585,7.80477080141715
CA,Yuba,0.0682456250841349,14.6529539258696,-0.00434038129564398,-230.394504972087
CA,Unknown,0,Inf,-0.100178782001589,-9.98215370580307
CA,Calaveras,0.13370571445055,7.47911189966263,-0.0300245375363528,-33.3060916854833
CA,Merced,0.69226913394944,1.44452489784563,0.528538881962538,1.89200839167567
CA,Mono,0.448919874070438,2.2275690112198,0.285189622083535,3.50643895347317
CA,Inyo,0.732192809488736,1.36576047598482,0.539608269049392,1.85319621169198
CA,Sutter,0.316992500144231,3.15464876785729,0.124407959704887,8.03807089491816
CA,Colusa,0,-Inf,-0.149052144046676,-6.70906149251262
CA,Kings,0.5,2,0.350947855953324,2.84942615558535
CA,Glenn,0,Inf,-0.225948816281636,-4.42578109704961
CA,Tuolumne,,,,
CO,Adams,0.297053825601845,3.36639327224267,0.316997472428222,3.15459928541365
CO,Arapahoe,0.303374575299684,3.29625512952812,0.323318222126061,3.09292805528945
CO,Boulder,0.302840941960456,3.30206343147149,0.322784588786832,3.09804134007278
CO,Clear Creek,0.102835669712397,9.72425232214388,0.122779316538774,8.14469430349208
CO,Denver,0.294546235089685,3.39505273151944,0.314489881916061,3.17975253737068
CO,Douglas,0.297168309269613,3.36509637403067,0.31711195609599,3.15346041288112
CO,Eagle,0.213743536299444,4.67850404888524,0.233687183125821,4.27922484504246
CO,El Paso,0.442198211290386,2.26142931940381,0.462141858116762,2.16383775335786
CO,Garfield,0.320826064231222,3.11695373752206,0.340769711057598,2.93453311004797
CO,Gunnison,0.254256666386845,3.93303355310466,0.274200313213222,3.64696884653953
CO,Jefferson,0.291548629236534,3.42995953237255,0.31149227606291,3.21035247691996
CO,Larimer,0.475747970530275,2.10195326505626,0.495691617356652,2.01738331854924
CO,Mesa,0.278737199822915,3.58760868888441,0.298680846649291,3.34805532801436
CO,Pitkin,0.106800185609808,9.36327960752314,0.126743832436184,7.88993026941569
CO,Pueblo,0.261744283966968,3.82052278217545,0.281687930793344,3.5500278523954
CO,Routt,0.263530328730733,3.79462965350667,0.28347397555711,3.52766068925624
CO,Summit,0.162832664849375,6.14127393250629,0.182776311675751,5.47116850554474
CO,Weld,0.442549302754984,2.25963524012972,0.462492949581361,2.16219512298551
CO,Yuma,0.111888111888112,8.9375,0.105226907598999,9.50327271624115
CO,Crowley,0,Inf,-0.0205103724371978,-48.755818699147
CO,Grand,0.0454545454545455,22,0.0249441730173476,40.0895230843911
CO,Morgan,0.179814231598901,5.56129507163054,0.159303859161703,6.27731183200614
CO,Broomfield,0.551110426374141,1.81451838351016,0.50684250447321,1.97299948440464
CO,Park,0.0864525000393358,11.5670454821434,0.0421845781384042,23.7053455108424
CO,San Miguel,0,Inf,-0.0442679219009315,-22.5897208872359
CO,Chaffee,0.324364441978019,3.08295198419982,0.278420112799025,3.59169454371222
CO,Elbert,1.33226762955019e-16,7505999378950830,-0.0459443291789931,-21.7654717757251
CO,Hinsdale,0,Inf,-0.0459443291789933,-21.7654717757251
CO,Montrose,0.443082708345353,2.25691497583916,0.397138379166359,2.51801400332831
CO,Unknown,1.06354888721003,0.940248268815606,1.0110940452699,0.989027682121359
CO,La Plata,0.894725631034931,1.11766106313876,0.834291365841114,1.19862201737138
CO,Logan,0.256950106255642,3.89180613533233,0.196515841061826,5.08864829724028
CO,Teller,0.235621033351874,4.24410327793873,0.175186768158058,5.70819366390602
CO,Delta,0.0285714285714286,35,-0.0625396677883537,-15.9898514872863
CO,Fremont,0,Inf,-0.0911110963597823,-10.9756115331021
CO,Huerfano,0,Inf,-0.0911110963597823,-10.9756115331021
CO,Otero,0.475488750216347,2.10309917857153,0.419000685015792,2.38663094300744
CO,Kit Carson,-0.1,-10,-0.177581882460517,-5.63120508772812
CO,Rio Grande,0.175488750216347,5.69837097117152,0.0979068677558299,10.2137880919028
CO,Washington,0,-Inf,-0.077581882460517,-12.8896073191949
CO,Alamosa,0,-Inf,-0.0593525713630585,-16.8484696961657
CO,Costilla,0,-Inf,-0.0593525713630585,-16.8484696961657
CO,Lincoln,0,-Inf,-0.0593525713630585,-16.8484696961657
CO,Baca,0,Inf,-0.0361672002878391,-27.6493616326792
CO,Moffat,3.14018491736755e-16,3184525836262890,-0.0361672002878403,-27.6493616326782
CO,Mineral,,,,
CO,Montezuma,,,,
CT,Fairfield,0.314149937591616,3.1831933746871,0.21052077129262,4.75012510100497
CT,Hartford,0.332111691864536,3.01103521645328,0.228482525565541,4.37670232121602
CT,Litchfield,0.374071101902027,2.67328856710752,0.270441935603032,3.69765139333957
CT,Middlesex,0.411856049568502,2.42803280672383,0.308226883269507,3.24436333843606
CT,New Haven,0.327389619004277,3.05446459494165,0.223760452705283,4.46906496617215
CT,New London,0.346436753837208,2.88652976026298,0.242807587538212,4.11848744159456
CT,Tolland,0.192391442789009,5.1977363728005,0.0887622764900139,11.2660472392515
CT,Windham,0.308333203212899,3.2432446119321,0.204704036913904,4.88510151082456
DE,Kent,0.313593658630677,3.18883999238554,0.391686434345021,2.55306263458473
DE,New Castle,0.272857677318221,3.66491428728885,0.350950453032566,2.84940506945921
DE,Sussex,0.405813345484205,2.4641870730171,0.483906121198549,2.06651653325479
FL,Alachua,0.326318815679327,3.06448770941452,0.178390549288265,5.60567812582987
FL,Baker,0.263283440384166,3.79818798531676,0.115355173993103,8.66887860669163
FL,Broward,0.348443094998726,2.86990907368578,0.200514828607664,4.98716233080519
FL,Charlotte,0.291106339301168,3.43517081215273,0.143178072910105,6.98430967588071
FL,Citrus,0.28332541301268,3.5295104288977,0.135397146621617,7.38568001580282
FL,Clay,0.264810253856699,3.77628881599557,0.116881987465637,8.55563822692526
FL,Collier,0.319942446322228,3.12556214873989,0.172014179931165,5.81347421706844
FL,Duval,0.358602580336113,2.78860235490418,0.21067431394505,4.74666313739998
FL,Hillsborough,0.407056967929219,2.45665859765822,0.259128701538156,3.85908621493537
FL,Lee,0.361098913739621,2.76932430962967,0.213170647348558,4.69107737128971
FL,Manatee,0.220666492810781,4.5317256247757,0.0727382264197186,13.7479293793849
FL,Miami-Dade,0.450229622819743,2.22108886069535,0.302301356428681,3.3079573701348
FL,Nassau,0.235916622912503,4.23878566781147,0.0879883565214404,11.3651401109683
FL,Okaloosa,0.361781750719233,2.76409740959009,0.21385348432817,4.67609869973146
FL,Orange,0.469064729331803,2.1319019262534,0.321136462940741,3.1139410045272
FL,Osceola,0.366288188803631,2.73009076068272,0.218359922412568,4.57959495932869
FL,Palm Beach,0.434724608506806,2.30030686193451,0.286796342115743,3.48679481970668
FL,Pasco,0.328785283726789,3.04149866035662,0.180857017335727,5.5292297458588
FL,Pinellas,0.389781499670282,2.56553992646112,0.241853233279219,4.13473901688757
FL,Santa Rosa,0.35985069840887,2.77893027419882,0.211922432017808,4.71870764448367
FL,Sarasota,0.355645189537905,2.81179115988976,0.207716923146842,4.81424423609947
FL,Seminole,0.372432010568468,2.68505383968911,0.224503744177405,4.45426869678302
FL,St. Johns,0.381197832227637,2.62330977633377,0.233269565836575,4.28688584562542
FL,Volusia,0.240228231394208,4.16270808054623,0.0922999650031456,10.8342402943048
FL,Escambia,0.498531971913532,2.00588940396674,0.352894736304637,2.8337061937267
FL,Lake,0.450840966080033,2.21807704986259,0.305203730471137,3.27649992500524
FL,Brevard,0.370738170979991,2.69732139357717,0.232151274677386,4.30753611579205
FL,Polk,0.386181322164827,2.58945718657307,0.247594425862221,4.03886313885139
FL,Leon,0.316365905278443,3.16089687072907,0.187593149214097,5.33068507133337
FL,Sumter,0.507357815376446,1.97099555716517,0.378585059312101,2.64141432791095
FL,Walton,0.375699579370976,2.6617011434356,0.246926823306631,4.04978279236279
FL,Hernando,0.227292991803556,4.39960771366095,0.0944982426892119,10.5822073674833
FL,Indian River,0.344567474760588,2.90218918861921,0.211772725646244,4.72204339321038
FL,Jackson,0.0454545454545454,22,-0.0873402036597985,-11.4494809732197
FL,Martin,0.550589118786045,1.81623640184686,0.417794369671701,2.39352196341418
FL,Monroe,0.627056062947158,1.59475373748881,0.494427035529277,2.02254312191791
FL,Bay,0.381509946471131,2.62116364003021,0.255780300259026,3.90960523147135
FL,Highlands,0.46329145639794,2.1584684677221,0.337561810185835,2.96242042146142
FL,Marion,0.404239867908077,2.47377876203788,0.278510221695972,3.59053249073071
FL,Putnam,0.497493750120193,2.01007550297547,0.371764103908087,2.68987777326461
FL,St. Lucie,0.522813266121252,1.91272881696173,0.397083619909147,2.51836124650219
FL,Bradford,0.0833333333333333,12,-0.0338038373869042,-29.5824402583183
FL,Columbia,0.0835660715315937,11.9665790394602,-0.0335710991886436,-29.7875262999514
FL,DeSoto,0.497203269782644,2.01124984644039,0.380066099062406,2.63112127723815
FL,Flagler,0.495837965661067,2.01678788082871,0.37870079494083,2.64060707914871
FL,Unknown,0,Inf,-0.117137170720237,-8.53699977429311
FL,Gadsden,0,Inf,-0.125051954860699,-7.99667627038655
FL,Washington,0,-Inf,-0.0928691660547423,-10.7678365434071
FL,Levy,0.5,2,0.380880246384264,2.62549714639471
FL,Suwannee,0.5,2,0.380880246384264,2.62549714639471
FL,Hendry,1,1,1.00971017589424,0.990383204877935
FL,Glades,,,,
FL,Wakulla,,,,
GA,Bartow,0.181202767628979,5.51867950520241,0.0208979094799489,47.8516763104691
GA,Bibb,0.470925371268049,2.12347871024091,0.31062051311902,3.21936239805525
GA,Charlton,0,Inf,-0.160304858149029,-6.23811412546424
GA,Cherokee,0.235317819787957,4.24957192320196,0.0750129616389278,13.3310294401315
GA,Clarke,0.262334130518846,3.81193250768474,0.102029272369817,9.801108807043
GA,Clayton,0.332629136895443,3.00635118538739,0.172324278746414,5.8030128271801
GA,Cobb,0.246423794514597,4.05804967807508,0.0861189363655674,11.6118480116276
GA,Columbia,0.388058691558979,2.5769297834372,0.227753833409949,4.39070546048739
GA,Coweta,0.243740955712277,4.1027163329106,0.0834360975632479,11.9852201769379
GA,DeKalb,0.357208512177412,2.79948535913763,0.196903654028383,5.07862591445792
GA,Dougherty,0.338064919869875,2.95801173450623,0.177760061720846,5.62556060297953
GA,Early,0.366372649993269,2.72946138315284,0.20606779184424,4.85277194970802
GA,Effingham,0.234135340928759,4.27103399270371,0.0738304827797295,13.5445409856449
GA,Fayette,0.18950097234801,5.27701777784836,0.0291961141989809,34.2511333249582
GA,Floyd,0.239308309893775,4.17870988451627,0.0790034517447456,12.6576747966776
GA,Forsyth,0.349738991099592,2.85927513216631,0.189434132950563,5.2788797057021
GA,Fulton,0.264661812540951,3.77840682945248,0.104356954391921,9.5824950606015
GA,Glynn,0.219484886824845,4.55612235751808,0.0591800286758153,16.8975923529531
GA,Gordon,0.251647561798157,3.97381159926392,0.0913427036491276,10.9477819251035
GA,Gwinnett,0.357064626399126,2.80061346340761,0.196759768250096,5.08233979381866
GA,Hall,0.289137952695119,3.45855668783284,0.12883309454609,7.76198075132202
GA,Henry,0.423245656292914,2.36269406462126,0.262940798143885,3.803137463106
GA,Houston,0.483880078535226,2.0666277541889,0.323575220386196,3.0904715101684
GA,Laurens,0.298490292705504,3.35019270119655,0.138185434556475,7.23665271386698
GA,Lee,0.271701627042339,3.6805079560461,0.11139676889331,8.97692105376724
GA,Lowndes,0.195331932049779,5.11949065115046,0.0350270739007499,28.5493445108639
GA,Newton,0.276754287948252,3.61331348256104,0.116449429799223,8.58741860500442
GA,Paulding,0.296544755070149,3.37217227046705,0.13623989692112,7.33999380944174
GA,Peach,0.238458607192295,4.19359993658602,0.0781537490432661,12.7952914894255
GA,Polk,0.284882439336189,3.51021987290661,0.124577581187159,8.02712647388498
GA,Richmond,0.112251523780591,8.90856503609354,-0.0480533343684377,-20.8102104285362
GA,Rockdale,0.478185052804501,2.0912406068218,0.317880194655471,3.14583927156529
GA,Troup,0.255625876799548,3.91196702196219,0.0953210186505186,10.4908656470234
GA,Whitfield,0.338769659149913,2.95185821100195,0.178464801000883,5.60334583846061
GA,Carroll,0.299508017572857,3.33880878416467,0.141909640178783,7.04673761937642
GA,Chatham,0.323590679706843,3.09032386503205,0.165992302312769,6.02437574554367
GA,Dawson,0.210635681831294,4.74753370989127,0.05303730443722,18.8546535426531
GA,Douglas,0.538236372596862,1.85791977449469,0.380637995202789,2.62716810356055
GA,Heard,0,Inf,-0.157598377394074,-6.34524299383811
GA,Lamar,0.153693333403264,6.50646308370566,-0.00390504399080997,-256.079061427573
GA,Lincoln,0.230540000104896,4.33764205580377,0.0729416227108219,13.7095935466711
GA,Miller,0.266210984870338,3.7564189940812,0.108612607476264,9.20703427747589
GA,Monroe,0.230540000104895,4.33764205580377,0.0729416227108216,13.7095935466711
GA,Muscogee,0.347177045546329,2.8803747621804,0.189578668152255,5.27485507597762
GA,Oconee,0.423807475007438,2.35956196851519,0.266209097613364,3.75644562475614
GA,Pickens,0.166036133430511,6.02278539820681,0.00843775603643733,118.514922176184
GA,Randolph,0.219904318273602,4.54743230078736,0.0623059408795281,16.049833866301
GA,Spalding,0.352461435066969,2.83718983272595,0.194863057672895,5.13180903523868
GA,Sumter,0.378295313472493,2.64343745319148,0.220696936078419,4.53110051172018
GA,Terrell,0.299736265489361,3.33626629519575,0.142137888095287,7.03542182454278
GA,Tift,0.433049860254686,2.30920291583024,0.275451482860612,3.63040340031872
GA,Turner,0.145454545454545,6.875,-0.0121438319395283,-82.3463306293785
GA,Unknown,0.549876012396182,1.81859178697816,0.392277635002109,2.54921492017924
GA,Worth,0.284449257359238,3.5155655152127,0.126850879965164,7.88327207721869
GA,Baldwin,0,Inf,-0.163311134319433,-6.12328120900819
GA,Lumpkin,0.273583958321314,3.65518507055716,0.110272824001881,9.06841743694663
GA,Barrow,0.462803630671384,2.16074363666791,0.304414929299427,3.28499000460121
GA,Butts,0.209738388581093,4.76784439303233,0.0513496872091353,19.4743153142732
GA,Chattooga,0,Inf,-0.158388701371958,-6.31358165915897
GA,Clinch,0,Inf,-0.158388701371958,-6.31358165915897
GA,Coffee,0.464823318769798,2.15135506249256,0.30643461739784,3.26333887630493
GA,Tattnall,0.19047619047619,5.25,0.0320874891042327,31.164794376762
GA,Twiggs,0.178571428571429,5.6,0.0201827271994708,49.5473178682323
GA,Burke,0.384103125077267,2.60346749274388,0.241959692049464,4.13291979143191
GA,Catoosa,0.283029017985921,3.53320662000016,0.140885584958118,7.0979582495773
GA,Harris,0.241245982220124,4.14514675352211,0.0991025491923215,10.0905577924072
GA,Liberty,0.283029017985921,3.53320662000016,0.140885584958118,7.0979582495773
GA,Madison,0.303920535868819,3.29033376155808,0.161777102841017,6.18134446988293
GA,Morgan,0,Inf,-0.142143433027803,-7.03514737683594
GA,Pierce,0.178571428571429,5.6,0.036427995543626,27.4514143607601
GA,Washington,0.178571428571429,5.6,0.0364279955436262,27.45141436076
GA,Baker,-0.362277143021978,-2.76031767187513,-0.487680577188319,-2.05052250750976
GA,Ben Hill,0.257142857142857,3.88888888888889,0.131739422976516,7.59074221980052
GA,Bryan,0.384026213384673,2.60398890790904,0.258622779218332,3.86663542562811
GA,Camden,0.228571428571428,4.375,0.103167994405088,9.69292856536024
GA,Colquitt,0.491786425233006,2.03340301539678,0.366382991066666,2.7293843447499
GA,Crisp,0.228571428571428,4.375,0.103167994405088,9.69292856536025
GA,Fannin,0.407561785899726,2.45361570833345,0.282158351733385,3.5441091637256
GA,Greene,-0.114285714285714,-8.75,-0.239689148452055,-4.17207039391702
GA,Irwin,0.276562857307693,3.61581453755173,0.151159423141352,6.61553199409131
GA,Jasper,0.142857142857143,7,0.017453708690802,57.2944133373209
GA,Macon,0,Inf,-0.125403434166341,-7.97426327793826
GA,Meriwether,0.467557942188579,2.13877235261822,0.342154508022239,2.92265621686623
GA,Mitchell,0.449730045486811,2.22355613113985,0.32432661132047,3.08331159114135
GA,Pulaski,0.390848571593407,2.55853563932244,0.265445137427066,3.76725680377084
GA,Seminole,0.238986513617151,4.18433653374253,0.11358307945081,8.80412826307527
GA,Stephens,0.13370571445055,7.47911189966263,0.00830228028420912,120.448836436177
GA,Telfair,0,-Inf,-0.0712635766160071,-14.0324138569181
GA,Walton,0.395348837209302,2.52941176470588,0.271730714774757,3.680113971764
GA,Decatur,0.5,2,0.361838610715405,2.76366305415241
GA,Dodge,0,Inf,-0.138161389284595,-7.23791216328987
GA,Jackson,0.2,5,0.0618386107154042,16.1711265571964
GA,Jones,0.3,3.33333333333333,0.161838610715405,6.17899520750652
GA,Long,0,Inf,-0.138161389284595,-7.23791216328987
GA,Taylor,0,Inf,-0.138161389284595,-7.23791216328987
GA,Thomas,0.842206476617282,1.18735729036007,0.704045087332687,1.42036357896986
